"2614","Cingle del Mas Nou","1A","2001","-53.5 /-78.5","","Triangle","No","0.22","1.39","Abrupte","Abrupte","Directa","Directa"
"2889","Botiqueria dels Moros","4","1974","","9","Triangle","No","0.24","1.32","Abrupte","Abrupte","Directe mes rasant complementari","Directa"
"2893","Botiqueria dels Moros","4","1974","","4","Triangle","Si","0.17","0.87","Abrupte","Abrupte","Directa","Directa"
"2894","Botiqueria dels Moros","4","1974","","1","Triangle","No","0.17","1.24","Oblicu","Oblicu","Inversa","Doble bisell"
"2895","Botiqueria dels Moros","4","1974","","4","Triangle","No","0.24","1.5","Oblicu","Oblicu","Doble bisell","Doble bisell"
"2897","Botiqueria dels Moros","4","1974","","4","Triangle","No","0.19","0.71","Abrupte","Abrupte","Directa","Directa"
"2899","Botiqueria dels Moros","4","1974","","3","Triangle","No","0.16","0.55","Abrupte","Abrupte","Directa","Directa"
"2906","Botiqueria dels Moros","4","1974","","4","Trapezi","No","0.23","0.75","Abrupte","Abrupte","Directa","Directa"
"2909","Botiqueria dels Moros","4","1974","","1","Trapezi","No","0.13","0.71","Abrupte","Abrupte","Directa","Directa"
"2910","Botiqueria dels Moros","4","1974","","4","Trapezi","No","0.27","0.69","Abrupte","Abrupte","Directa","Directa"
"2912","Botiqueria dels Moros","4","1974","","8","Trapezi","No","0.32","1","Abrupte","Abrupte","Directa","Directa"
"3027","Pontet","c inferior","1987?","","","Trapezi","No","0.28","1.28","Abrupte","Abrupte","Directa","Directa"
"3028","Pontet","c inferior","1987?","","","Trapezi","Si","0.15","1.08","Abrupte","Abrupte","Directa","Directa"
"3029","Pontet","c inferior","1987?","","","Trapezi","No","0.23","0.98","Abrupte","Abrupte","Directa","Directa"
"3030","Pontet","c inferior","1987?","","","Trapezi","No","0.22","2.19","Inexistent","Oblicu","Inexistent","Doble bisell"
"3033","Pontet","c inferior","1987?","","","Triangle","No","0.25","1.09","Abrupte","Abrupte","Directa","Directa"
"3034","Pontet","c inferior","1987?","","","Triangle","No","0.16","0.83","Abrupte","Abrupte","Directa","Directa"
"3035","Pontet","c inferior","1987?","","","Trapezi","No","0.22","0.92","Abrupte","Abrupte","Directa","Directa"
"3036","Pontet","c inferior","1987?","","","Triangle","No","0.22","1.13","Abrupte","Abrupte","Directa","Directa"
"3053","Pontet","c inferior","1987?","","","Trapezi","No","0.24","1.73","Abrupte","Abrupte","Doble bisell","Directa"
"3069","Cueva de la Cocina","","2018","1422","Sondeig 4","Trapezi","No","0.15","0.61","Abrupte","Abrupte","Directa","Directa"
"3074","Cueva de la Cocina","","2018","1402","Sondeig 4","Trapezi","No","0.17","0.67","Abrupte","Abrupte","Directa","Directa"
"3075","Cueva de la Cocina","","2018","1402","Sondeig 4","Trapezi","Si","0.23","0.61","Abrupte","Abrupte","Directa","Directa"
"3076","Cueva de la Cocina","","2018","1402","Sondeig 4","Trapezi","Si","0.11","0.64","Abrupte","Abrupte","Directa","Directa"
"3077","Cueva de la Cocina","","2018","1418","Sondeig 4","Trapezi","No","0.28","0.65","Abrupte","Abrupte","Directa","Directa"
"3213","Cueva de la Cocina","","2017","1319","4","Triangle","No","0.17","0.65","Abrupte","Abrupte","Directa","Directa"
"3219","Cueva de la Cocina","","2017","1323","4","Trapezi","No","0.21","0.65","Abrupte","Abrupte","Directa","Directa"
"3223","Cueva de la Cocina","","2018","1402","4","Trapezi","Si","0.19","0.65","Abrupte","Abrupte","Directa","Directa"
"3224","Cueva de la Cocina","","2018","1402","4","Trapezi","No","0.2","0.65","Abrupte","Abrupte","Directa","Directa"
"3228","Cueva de la Cocina","","2018","1415","4","Triangle","No","0.21","0.65","Abrupte","Abrupte","Directa","Directa"
"3229","Cueva de la Cocina","","2018","1416","4","Trapezi","No","0.24","0.65","Abrupte","Abrupte","Directa","Directa"
"3245","Cueva de la Cocina","","2018","1422","4","Trapezi","No","0.2","0.65","Abrupte","Abrupte","Directa","Directa"
